ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME
27/01/2011,12.10.00,No,Collision with vehicle,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,80 km/hr,147.00702,-36.14145,WODONGA,NORTH EASTERN REGION,5,2,0,0,2,3,4,1,0,3,2,0,0,0,0,0,0,0,0,1,No,0,2,1,1,0,0,Country
28/01/2011,10.50.00,No,Collision with vehicle,RIGHT TURN SIDESWIPE,No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,146.89365,-36.10963,WODONGA,NORTH EASTERN REGION,4,1,0,0,1,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,1,Small Provincial Cities
31/01/2011,13.15.00,No,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,T intersection,Other injury accident,50 km/hr,146.85479,-36.13217,WODONGA,NORTH EASTERN REGION,3,1,0,0,1,2,1,2,0,1,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,Small Provincial Cities
31/01/2011,14.50.00,No,Collision with vehicle,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Multiple intersection,Other injury accident,60 km/hr,146.89358,-36.11031,WODONGA,NORTH EASTERN REGION,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Provincial Cities
4/02/2011,12.05.00,No,Collision with vehicle,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50 km/hr,146.88441,-36.12808,WODONGA,NORTH EASTERN REGION,3,1,0,0,1,2,0,3,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Small Provincial Cities
5/02/2011,20.55.00,Yes,Collision with vehicle,REAR END(VEHICLES IN SAME LANE),Yes,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,146.71261,-36.08889,WODONGA,NORTH EASTERN REGION,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,2,0,0,0,Country
16/02/2011,11.20.00,No,Collision with vehicle,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,146.88528,-36.12617,WODONGA,NORTH EASTERN REGION,4,1,0,0,1,3,1,3,0,1,3,0,0,0,0,0,0,0,1,0,No,0,3,0,3,0,0,Small Provincial Cities
20/02/2011,04.00.00,Yes,Collision with a fixed object,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,110 km/hr,146.87519,-36.10825,WODONGA,NORTH EASTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Small Provincial Cities
21/02/2011,07.55.00,No,Collision with vehicle,LEFT REAR,No,Day,No,Not at intersection,Other injury accident,60 km/hr,146.86846,-36.1029,WODONGA,NORTH EASTERN REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Provincial Cities
5/03/2011,09.50.00,No,Collision with vehicle,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,146.89628,-36.11952,WODONGA,NORTH EASTERN REGION,2,2,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Small Provincial Cities
